Date,priceUSD,transactions,size,sentbyaddress,difficulty,hashrate,mining_profitability,sentinusdUSD,transactionfeesUSD,median_transaction_feeUSD,confirmationtime,transactionvalueUSD,mediantransactionvalueUSD,activeaddresses,top100cap,fee_to_rewardUSD
28-09-2014,390.912,62310,328510,126118,34661425924,2.41E+17,5.281,122466686,0.0676,0.0391,11.077,2894,68.988,216634,19.916,0.331
29-09-2014,377.415,77787,322603,127426,34661425924,2.32E+17,5.585,200794277,0.0591,0.0377,10.511,3438,111.927,163001,19.944,0.355
30-09-2014,379.119,77853,297068,139464,34661425924,2.42E+17,6.015,185315919,0.0591,0.0379,9.412,3207,116.777,195201,19.916,0.317
01-10-2014,384.118,78624,300152,139838,34661425924,2.73E+17,5.48,178147052,0.0631,0.0384,9.29,3409,102.726,189253,19.933,0.333
02-10-2014,377.698,71948,298867,140273,34661425924,2.48E+17,5.265,156643305,0.0591,0.0378,10.435,3133,103.547,160538,19.956,0.326
03-10-2014,367.304,74948,290855,126153,34661425924,2.41E+17,5.587,190603715,0.0592,0.0367,9.863,3427,93.107,154357,19.891,0.33
04-10-2014,345.878,66478,276741,118762,34661425924,2.54E+17,5.26,183413908,0.0654,0.0346,9.351,3269,83.163,148859,19.914,0.326
05-10-2014,315.801,67161,268106,149600,34661425924,2.95E+17,4.542,248272665,0.0559,0.0316,8.521,4236,82.921,225945,19.985,0.281
06-10-2014,322.456,77888,279954,135639,34661425924,2.81E+17,4.632,322780833,0.0522,0.0322,8.944,4723,98.609,162663,20.119,0.313
07-10-2014,328.313,78935,337195,149950,34661425924,2.68E+17,4.121,239383415,0.0556,0.0328,10.746,3547,103.488,177985,20.134,0.398
08-10-2014,339.094,78674,308168,145062,34661425924,2.38E+17,5.151,266955454,0.054,0.0339,10,3891,104.141,170418,20.132,0.348
09-10-2014,364.531,82641,300477,142317,34758212115,2.32E+17,5.83,251443413,0.0613,0.0365,9.73,4237,111.183,164245,20.115,0.375
10-10-2014,362.28,80903,285337,146931,35002482026,2.71E+17,5.194,272361697,0.0582,0.0362,9.29,4433,105.543,170684,20.117,0.335
11-10-2014,359.388,64876,248806,119838,35002482026,2.72E+17,4.774,176827658,0.0575,0.0359,10,3177,88.901,146972,20.205,0.288
12-10-2014,362.544,63361,286125,141427,35002482026,2.51E+17,5.362,136730550,0.063,0.0363,9.73,2685,74.164,220350,20.232,0.298
13-10-2014,378.689,77787,296306,153138,35002482026,2.62E+17,5.629,241925769,0.0638,0.0379,9.29,3771,97.407,182882,20.139,0.338
14-10-2014,402.084,81232,368101,153374,35002482026,2.49E+17,5.355,230527557,0.0657,0.0402,10.909,4338,117.692,190886,20.115,0.401
15-10-2014,393.788,76106,297037,157856,35002482026,2.57E+17,5.812,208405356,0.0649,0.0394,9.536,6149,116.996,185794,20.171,0.332
16-10-2014,386.265,75589,284863,142479,35002482026,2.60E+17,5.522,200794500,0.0621,0.0386,9.73,5269,99.427,157355,20.111,0.328
17-10-2014,379.451,70697,290383,140101,35002482026,2.46E+17,5.495,188386347,0.0628,0.0379,10.141,4857,105.759,163371,20.102,0.329
18-10-2014,384.702,66313,224964,124039,35002482026,2.75E+17,5.757,138944322,0.06,0.0385,8.78,3448,80.402,152746,20.072,0.252
19-10-2014,388.404,63122,311923,142440,35002482026,2.55E+17,5.082,113666094,0.0649,0.0388,10.827,2737,72.985,214141,20.117,0.317
20-10-2014,382.291,82563,337985,146919,35002482026,2.39E+17,5.489,206014081,0.06,0.0382,10.511,3903,98.252,174619,20.112,0.377
21-10-2014,383.996,81498,312109,155794,35002482026,2.40E+17,6.14,169944514,0.0613,0.0384,9.412,2719,110.221,185029,20.125,0.34
22-10-2014,382.802,79828,289465,150228,35002482026,2.89E+17,5.284,218226252,0.0608,0.0383,9.057,4112,95.456,174809,20.18,0.318
23-10-2014,367.289,80487,307948,148329,35640558234,2.66E+17,5.229,215688389,0.0584,0.0367,9.536,4917,99.814,173116,20.174,0.338
24-10-2014,355.716,77747,269613,141467,35985640265,2.86E+17,4.963,168374339,0.0565,0.0356,9.057,3232,81.493,166641,20.149,0.31
25-10-2014,349.089,72360,265762,141971,35985640265,2.69E+17,5.041,157923125,0.0536,0.0349,9.29,4379,101.109,187025,20.119,0.286
26-10-2014,351.284,70637,333148,132708,35985640265,2.60E+17,4.245,119209456,0.0558,0.0351,11.52,4352,57.09,191036,20.062,0.358
27-10-2014,352.794,83818,315184,161774,35985640265,2.53E+17,5.556,174902345,0.0569,0.0353,9.057,4469,87.341,193792,20.076,0.34
28-10-2014,352.906,87842,353722,152745,35985640265,2.70E+17,4.528,160076997,0.0537,0.0353,10.435,3428,88.081,172868,20.104,0.387
29-10-2014,344.899,93512,319515,155241,35985640265,2.57E+17,5.213,195049750,0.0526,0.0345,9.29,2922,82.042,174923,20.059,0.368
30-10-2014,337.866,92452,298610,156589,35985640265,2.96E+17,4.87,167486201,0.0507,0.0338,8.471,2637,68.448,179335,20.035,0.326
31-10-2014,341.339,85515,254139,146192,35985640265,3.27E+17,4.926,186434381,0.0514,0.0341,7.66,5113,73.043,176490,20.09,0.274
01-11-2014,329.102,69432,242654,121365,35985640265,3.02E+17,4.338,128509386,0.0596,0.0329,9.057,3265,72,151649,20.044,0.316
02-11-2014,324.34,77015,315611,156828,35985640265,2.95E+17,4.272,105756186,0.0533,0.0324,9.29,2326,51.498,243996,20.052,0.326
03-11-2014,327.819,90182,303676,153078,35985640265,2.81E+17,4.94,150237385,0.0603,0.0328,8.521,3879,68.135,178386,20.028,0.392
04-11-2014,325.84,87455,303876,149914,35985640265,3.00E+17,4.408,236742659,0.0504,0.0326,8.889,4199,82.214,182562,20.054,0.333
05-11-2014,336.991,89322,350386,151681,38974444342,3.21E+17,3.637,242824601,0.0505,0.0337,10.435,3567,94.226,172677,20.154,0.387
06-11-2014,342.284,94142,349749,155751,39603666252,2.70E+17,4.897,184881193,0.0524,0.0342,9.351,2715,75.033,195913,20.207,0.374
07-11-2014,344.945,83807,338536,141210,39603666252,3.04E+17,4.275,213848513,0.0552,0.0345,9.6,3503,78.045,189064,20.155,0.357
08-11-2014,343.176,72564,265500,116040,39603666252,2.91E+17,4.519,120601210,0.051,0.0343,9.412,2643,57.76,148751,20.202,0.282
09-11-2014,349.881,72062,315975,149310,39603666252,2.83E+17,4.66,134721143,0.0731,0.035,9.6,2603,50.591,214077,20.228,0.4
10-11-2014,365.791,88847,346564,147168,39603666252,3.09E+17,4.36,238267412,0.0553,0.0366,9.796,4047,88.934,189520,20.24,0.365
11-11-2014,366.689,85489,385734,146418,39603666252,2.78E+17,4.277,188087366,0.0574,0.0367,11.163,2967,84.328,175509,20.219,0.414
12-11-2014,394.94,95432,371490,168154,39603666252,2.71E+17,5.384,318065551,0.0626,0.0395,9.796,4562,110.466,197855,20.227,0.41
13-11-2014,428.535,92813,381040,157137,39603666252,2.75E+17,5.674,609505232,0.0664,0.0429,9.931,7575,129.617,185694,20.209,0.396
14-11-2014,397.306,86153,324405,156805,39603666252,3.00E+17,5.12,274886415,0.0606,0.0397,9.351,4361,98.349,199207,20.309,0.341
15-11-2014,386.82,73102,287975,125266,39603666252,2.93E+17,4.642,214676002,0.0593,0.0387,10.286,4202,79.429,157558,20.197,0.32
16-11-2014,384.374,75859,316471,141278,39603666252,2.87E+17,5.045,207718919,0.0589,0.0384,9.6,3637,66.374,227884,20.411,0.309
17-11-2014,397.121,88210,367633,149418,39603666252,2.95E+17,4.862,249303579,0.068,0.0397,10,3721,101.49,185373,20.407,0.418
18-11-2014,381.052,87370,324153,151107,39671493922,2.97E+17,4.956,294768198,0.057,0.0381,9.351,4215,98.598,182902,20.386,0.339
19-11-2014,378.646,85130,338527,144587,40300030328,2.88E+17,4.653,221142817,0.0585,0.0379,10.213,4141,106.462,177413,20.407,0.373
20-11-2014,365.837,89250,360622,151180,40300030328,2.76E+17,4.598,290515639,0.0544,0.0366,10.435,4266,100.254,188637,20.424,0.384
21-11-2014,351.592,82052,367251,142056,40300030328,2.62E+17,4.279,372707210,0.0546,0.0352,11.339,5729,98.152,178746,20.398,0.4
22-11-2014,356.53,74571,265553,124620,40300030328,2.96E+17,4.647,192338965,0.0526,0.0357,9.351,3746,98.791,158776,20.363,0.286
23-11-2014,358.505,77141,333582,135640,40300030328,2.93E+17,4.352,129082149,0.0554,0.0359,10.141,2776,57.972,226056,20.367,0.335
24-11-2014,374.924,85660,346778,139204,40300030328,2.90E+17,4.773,211185552,0.0573,0.0375,9.796,3474,92.883,180366,20.37,0.355
25-11-2014,383.251,86002,378491,147413,40300030328,2.89E+17,4.394,288752199,0.0543,0.0383,10.909,4269,111.827,185396,20.378,0.368
26-11-2014,371.775,84974,342002,144790,40300030328,2.72E+17,4.695,239107550,0.0532,0.0372,10.511,4588,115.202,175259,20.444,0.354
27-11-2014,370.752,84541,346144,148105,40300030328,2.73E+17,4.808,199421479,0.0526,0.0371,10.213,4309,105.041,186072,20.44,0.34
28-11-2014,369.434,85764,327967,144033,40300030328,3.02E+17,4.534,400268105,0.0503,0.0369,9.73,5738,123.088,185838,20.736,0.315
29-11-2014,378.702,78941,273576,127058,40300030328,2.98E+17,5.009,257320829,0.0532,0.0379,9.172,4660,110.686,164845,20.767,0.282
30-11-2014,377.846,84853,361350,154304,40300030328,3.17E+17,4.78,263893636,0.057,0.0378,9,4394,87.469,254565,20.764,0.319
01-12-2014,379.647,97493,415290,146853,40300030328,3.01E+17,4.115,321548853,0.0542,0.038,11.077,5058,116.662,191207,20.945,0.427
02-12-2014,381.317,99269,391286,176246,40294179127,2.78E+17,5.17,405109665,0.0545,0.0381,9.6,5236,151.028,215283,21.027,0.378
03-12-2014,378.7,99232,473946,160561,40007470271,2.45E+17,4.5,355661963,0.0521,0.0379,12.414,4576,115.03,202825,21.062,0.469
04-12-2014,374.17,98202,378607,157158,40007470271,2.78E+17,4.937,331580391,0.0565,0.0374,9.863,4017,110.133,187991,21.086,0.405
05-12-2014,372.933,90744,323942,152344,40007470271,2.97E+17,4.916,315484681,0.0509,0.0373,9.231,4665,110.759,199324,21.46,0.317
06-12-2014,374.938,81093,326600,126158,40007470271,3.02E+17,4.271,190863354,0.0517,0.0375,10.511,2818,94.152,168914,21.788,0.326
07-12-2014,375.025,74666,350749,140090,40007470271,2.60E+17,4.555,222450785,0.0548,0.0375,11.429,4149,91.183,240167,21.809,0.346
08-12-2014,368.947,90583,352083,161385,40007470271,2.83E+17,5.328,543246473,0.0643,0.0369,8.834,6583,123.469,213295,21.747,0.386
09-12-2014,352.726,90078,358951,154381,40007470271,2.84E+17,4.422,318424587,0.0493,0.0353,10.141,4415,127.325,194736,21.711,0.354
10-12-2014,349.289,88655,348238,156047,40007470271,3.18E+17,3.939,312884454,0.0493,0.0349,10.07,5126,137.045,197999,21.685,0.349
11-12-2014,351.872,83857,327268,148180,40007470271,2.71E+17,4.813,243855782,0.0502,0.0352,9.73,3454,118.51,187105,21.644,0.323
12-12-2014,350.835,81156,333135,149739,40007470271,2.98E+17,4.162,212382092,0.05,0.0351,10.213,4156,101.057,176628,21.636,0.328
13-12-2014,347.5,76061,284285,129464,40007470271,2.85E+17,4.464,211332281,0.0474,0.0347,9.863,3159,102.733,161380,21.578,0.284
14-12-2014,348.199,79562,367627,161187,40007470271,2.78E+17,4.434,186216168,0.0528,0.0348,10.213,2645,79.601,248869,21.565,0.342
15-12-2014,347.166,94318,410596,163741,40007470271,2.91E+17,4.218,259884046,0.0521,0.0347,10.213,3245,111.27,220231,21.561,0.4
16-12-2014,335.169,100921,433816,184101,40007470271,2.69E+17,4.475,280200515,0.0499,0.0335,10.07,3292,125.097,219432,21.564,0.419
17-12-2014,323.149,98316,461734,178769,39560758613,2.69E+17,3.866,309378307,0.0499,0.0323,11.25,3659,109.78,208635,21.56,0.473
18-12-2014,312.662,95078,426875,163576,39457671307,2.62E+17,3.858,314900378,0.0452,0.0313,11.163,3816,149.413,212216,21.525,0.425
19-12-2014,312.341,95268,398420,149092,39457671307,2.47E+17,4.35,246170372,0.0487,0.0312,10.511,2985,151.676,182179,21.451,0.433
20-12-2014,324.713,86767,384061,163428,39457671307,2.80E+17,3.903,203454439,0.0454,0.0325,10.746,2658,139.012,230322,21.455,0.362
21-12-2014,323.943,78831,352472,139798,39457671307,2.72E+17,3.948,164015202,0.0466,0.0324,10.909,3849,83.508,211733,21.44,0.343
22-12-2014,328.083,96347,352415,173216,39457671307,2.66E+17,5.068,275010179,0.0477,0.0328,8.78,3408,136.497,220334,20.901,0.341
23-12-2014,332.744,99319,391652,167450,39457671307,3.18E+17,3.94,309981906,0.0474,0.0333,9.6,4105,128.905,214939,20.874,0.377
24-12-2014,329.188,82194,291092,133012,39457671307,2.99E+17,4.224,213884955,0.0445,0.0329,9.412,3305,105.418,170655,21.215,0.29
25-12-2014,319.032,67760,235268,109799,39457671307,3.23E+17,3.906,197264031,0.0439,0.0319,9.114,4091,99.721,148756,21.23,0.236
26-12-2014,323.135,76046,274839,126447,39457671307,2.88E+17,4.278,177244512,0.082,0.0323,9.474,3012,123.875,163577,21.231,0.506
27-12-2014,318.737,76662,290886,130695,39457671307,3.15E+17,3.861,184315724,0.0714,0.0319,9.474,2706,118.706,190312,21.276,0.451
28-12-2014,315.441,75546,279938,144477,39457671307,3.12E+17,4.283,200630788,0.0513,0.0315,8.521,2904,87.502,244320,21.277,0.291
29-12-2014,314.822,83283,284084,135586,39457671307,3.32E+17,3.904,226685673,0.0546,0.0315,8.78,3070,105.41,168488,21.185,0.352
30-12-2014,311.944,84894,301133,144680,39740132580,3.03E+17,4.006,275518820,0.051,0.0312,9.29,4042,139.882,182178,21.227,0.357
31-12-2014,312.724,77259,269665,122759,40640955017,3.22E+17,3.704,258858043,0.0461,0.0313,9.474,3819,122.32,158184,21.205,0.299
01-01-2015,315.626,59179,187402,93422,40640955017,3.22E+17,4.049,129854868,0.043,0.0316,8.727,2500,78.474,114998,21.241,0.195
02-01-2015,314.346,79122,265055,135337,40640955017,3.30E+17,3.938,212156964,0.047,0.0314,8.727,2878,124.895,184462,21.197,0.286
03-01-2015,303.591,82065,295066,143066,40640955017,3.34E+17,3.695,235281521,0.0436,0.0304,8.889,3052,97.849,216194,21.127,0.291
04-01-2015,274.82,85522,282161,142557,40640955017,3.31E+17,3.586,271649082,0.0699,0.0275,8.372,3646,103.775,209509,21.157,0.504
05-01-2015,272.076,95429,360878,161359,40640955017,3.35E+17,3.18,283038295,0.0459,0.0272,9.231,3222,90.598,208147,21.155,0.412
06-01-2015,276.104,87663,314084,149094,40640955017,3.17E+17,3.453,292255946,0.0405,0.0276,9.114,3703,100.741,181346,21.156,0.325
07-01-2015,287.178,89776,342723,145664,40640955017,3.10E+17,3.249,328735712,0.0409,0.0287,10.286,4034,114.695,177697,21.061,0.364
08-01-2015,287.542,106985,390694,162448,40640955017,2.79E+17,3.81,380135094,0.0437,0.0288,9.796,3962,107.161,198543,20.964,0.442
09-01-2015,283.794,102135,406274,159304,40640955017,3.06E+17,3.261,298048249,0.0422,0.0284,10.286,3531,104.283,208936,20.922,0.433
10-01-2015,280.21,104727,398310,165346,40640955017,2.90E+17,3.567,244697771,0.0408,0.028,9.796,2539,113.682,245418,20.885,0.414
11-01-2015,273.146,90475,333239,143745,40640955017,2.98E+17,3.563,313330186,0.0409,0.0273,9.29,3671,67.85,223733,20.911,0.349
12-01-2015,269.036,98827,388338,152760,41156980051,3.20E+17,3.011,257582410,0.0897,0.0269,10.141,2814,64.236,185470,20.915,0.921
13-01-2015,239.441,102182,473566,177766,43971662056,2.72E+17,2.807,396182478,0.0363,0.0239,11.339,4121,109.132,225670,20.995,0.487
14-01-2015,197.577,104620,420424,176128,43971662056,3.14E+17,2.293,439178499,0.0288,0.0198,9.931,4449,100.75,225148,20.995,0.419
15-01-2015,205.937,120239,422623,189764,43971662056,3.11E+17,2.515,511062279,0.0295,0.0206,9.536,4333,118.491,233935,20.959,0.455
16-01-2015,211.756,104560,394092,168827,43971662056,3.28E+17,2.254,330246817,0.0296,0.0212,10.36,3875,111.052,212353,20.963,0.419
17-01-2015,200.604,90361,390993,179369,43971662056,2.98E+17,2.331,213977797,0.0296,0.0201,10.435,2485,77.238,251157,20.952,0.386
18-01-2015,205.929,83033,320738,149221,43971662056,3.21E+17,2.466,188491537,0.0344,0.0206,9.412,2426,67.6,224733,20.956,0.362
19-01-2015,211.824,98341,402693,166356,43971662056,3.45E+17,2.216,197147953,0.0309,0.0212,10,2149,76.733,218577,20.961,0.398
20-01-2015,210.64,98807,450136,159415,43971662056,2.74E+17,2.278,283442771,0.0306,0.0211,12.203,3045,76.932,198469,20.953,0.485
21-01-2015,214.636,96810,354071,159612,43971662056,2.84E+17,2.824,285686626,0.0297,0.0215,9.664,3190,73.247,203888,21.369,0.359
22-01-2015,232.311,93563,396432,156944,43971662056,3.36E+17,2.342,262269539,0.0333,0.0232,10.667,3093,88.082,200098,21.407,0.396
23-01-2015,229.752,91887,390335,146063,43971662056,2.81E+17,2.546,217567723,0.0342,0.023,11.613,2533,78.988,187750,21.385,0.44
24-01-2015,237.146,83431,372257,130398,43971662056,2.67E+17,2.805,177146103,0.0328,0.0237,11.429,3396,65.626,183388,21.35,0.366
25-01-2015,248.51,86433,457507,177915,43971662056,2.79E+17,2.794,219821643,0.0383,0.0249,11.52,2702,50.787,288554,21.363,0.425
26-01-2015,281.323,108054,491373,172932,43971662056,2.75E+17,3.264,551380791,0.0417,0.0281,11.339,5443,97.951,233561,21.114,0.503
27-01-2015,261.244,99244,384604,171248,42957352412,2.96E+17,3.302,283789031,0.0369,0.0261,9.664,2986,77.204,220332,21.154,0.376
28-01-2015,252.788,85068,273552,125251,41272873895,3.19E+17,3.261,167232333,0.0344,0.0253,8.78,2721,75.39,176113,21.102,0.282
29-01-2015,232.4,90715,282263,141590,41272873895,3.39E+17,2.818,198110448,0.0313,0.0232,8.78,2424,79.12,187231,21.039,0.298
30-01-2015,232.471,81061,312664,127447,41272873895,3.18E+17,2.533,180294705,0.0322,0.0232,10.435,2500,95.57,167417,21.061,0.325
31-01-2015,227.909,86146,314776,168547,41272873895,3.03E+17,3.133,157734829,0.0331,0.0228,8.675,2062,59.035,252029,21.003,0.301
01-02-2015,218.482,78839,300375,147822,41272873895,3.52E+17,2.415,152514560,0.0311,0.0218,9.29,2069,60.332,223386,20.947,0.289
02-02-2015,226.795,85828,308345,149103,41272873895,3.06E+17,2.954,179640320,0.0329,0.0227,9.057,2578,88.732,190042,20.933,0.313
03-02-2015,236.83,91666,403982,167778,41272873895,2.98E+17,2.534,283553978,0.0338,0.0237,11.339,3288,100.783,208174,20.931,0.411
04-02-2015,225.308,90655,310990,163051,41272873895,3.08E+17,2.92,253667585,0.0313,0.0225,9.057,2983,78.365,200994,20.926,0.316
05-02-2015,222.448,86408,298004,147816,41272873895,3.08E+17,2.879,246281342,0.0311,0.0222,9.057,3225,74.179,188459,20.94,0.304
06-02-2015,219.936,85528,260826,153349,41272873895,3.49E+17,2.794,172827120,0.0301,0.022,8.136,2397,80.97,187787,20.925,0.264
07-02-2015,225.863,85540,284863,131116,41272873895,3.48E+17,2.59,130132193,0.0311,0.0226,9.057,1637,47.375,169002,20.904,0.296
08-02-2015,224.9,82547,406572,167688,41272873895,2.91E+17,2.556,128117635,0.032,0.0225,10.909,1722,39.939,265343,20.927,0.355
09-02-2015,220.946,104597,366168,156526,42458914417,3.17E+17,2.818,166981560,0.0314,0.0221,8.944,1889,43.684,198547,20.891,0.369
10-02-2015,218.176,102831,397470,160388,44455415962,3.42E+17,2.308,159581622,0.0304,0.0218,10,1766,54.262,203572,20.885,0.397
11-02-2015,220.585,96890,347730,159522,44455415962,3.32E+17,2.638,168054851,0.0328,0.0221,9.114,2008,54.6,197726,20.893,0.364
12-02-2015,219.338,87308,421276,159009,44455415962,3.11E+17,2.105,142164322,0.0315,0.0219,12.101,1847,71.939,206455,20.873,0.421
13-02-2015,231.691,113514,501160,210337,44455415962,2.94E+17,2.888,213327107,0.0356,0.0232,9.863,2147,50.671,262527,20.888,0.476
14-02-2015,246.158,98613,415948,164268,44455415962,3.45E+17,2.863,150700482,0.0375,0.0246,9,1770,37.242,238325,20.927,0.375
15-02-2015,250.235,85127,468765,197774,44455415962,3.09E+17,2.844,165454855,0.0406,0.025,10.286,2147,44.651,320682,20.957,0.394
16-02-2015,234.532,104475,414871,174468,44455415962,3.46E+17,2.674,145162702,0.0345,0.0235,9.172,1626,46.414,232161,20.945,0.391
17-02-2015,238.71,102839,445600,181573,44455415962,3.43E+17,2.603,164108460,0.0371,0.0239,9.664,1837,56.116,239272,20.948,0.427
18-02-2015,239.529,105552,360977,168694,44455415962,3.47E+17,2.896,178203062,0.034,0.024,8.623,1958,52.384,217076,20.967,0.358
19-02-2015,237.832,94386,315845,149795,44455415962,3.77E+17,2.625,142242747,0.0342,0.0238,8.675,1788,51.351,184558,20.957,0.327
20-02-2015,242.991,98556,382467,160859,44455415962,3.63E+17,2.651,169893535,0.0372,0.0243,9.114,1907,50.815,215262,20.883,0.382
21-02-2015,244.115,87685,401430,175643,44455415962,3.15E+17,2.764,130850822,0.036,0.0244,10.141,1694,47.491,247862,20.874,0.364
22-02-2015,241.202,84791,356192,152214,44470177289,3.27E+17,2.795,100593613,0.0352,0.0241,9.536,1301,39.64,233857,20.873,0.327
23-02-2015,236.119,101373,404640,169237,46684376317,3.41E+17,2.467,169973141,0.0338,0.0236,10.141,1878,49.23,217374,20.883,0.408
24-02-2015,238.067,104996,435553,164780,46684376317,3.11E+17,2.48,152841888,0.0327,0.0238,11.163,1632,67.575,202944,20.864,0.445
25-02-2015,237.006,105235,355713,163290,46684376317,3.39E+17,2.787,172702298,0.0343,0.0237,9.057,1816,57.774,197578,20.89,0.382
