Date,priceUSD,transactions,size,sentbyaddress,difficulty,hashrate,mining_profitability,sentinusdUSD,transactionfeesUSD,median_transaction_feeUSD,confirmationtime,transactionvalueUSD,mediantransactionvalueUSD,activeaddresses,top100cap,fee_to_rewardUSD,Open,High,Low,Close,Adj Close,Volume
01-04-2018,6826,134967,375247,206387,3.49429E+12,2.53E+19,0.551,3626222150,0.925,0.128,8.889,42395,443.7,358431,18.936,0.896,7003.060059,7060.950195,6526.870117,6844.22998,6844.22998,4532100096
02-04-2018,7004,168022,474973,246937,3.51106E+12,2.75E+19,0.502,6054216856,0.892,0.12,9.231,60612,504.634,405224,19.003,1.086,6844.859863,7135.470215,6816.580078,7083.799805,7083.799805,4333440000
03-04-2018,7345,198756,565505,284432,3.51106E+12,2.77E+19,0.546,7261310490,0.929,0.122,8.834,48518,557.97,491273,18.992,1.219,7102.259766,7530.939941,7072.490234,7456.109863,7456.109863,5499700224
04-04-2018,7107,185563,593058,277867,3.51106E+12,2.64E+19,0.502,4809928498,0.951,0.138,9.796,54292,577.756,468256,18.97,1.334,7456.410156,7469.879883,6803.879883,6853.839844,6853.839844,4936000000
05-04-2018,6780,181676,539654,259993,3.51106E+12,2.68E+19,0.5,4422965971,0.913,0.127,9.231,38826,548.65,449931,18.979,1.24,6848.649902,6933.819824,6644.799805,6811.470215,6811.470215,5639320064
06-04-2018,6673,172751,698771,293641,3.51106E+12,2.62E+19,0.448,4764351351,1.334,0.165,10.435,48405,504.688,548967,18.898,1.964,6815.959961,6857.490234,6575,6636.319824,6636.319824,3766810112
07-04-2018,6916,154459,466690,217579,3.51106E+12,2.90E+19,0.543,3518903022,1.216,0.137,8,33204,440.529,404330,18.952,1.194,6630.509766,7050.540039,6630.509766,6911.089844,6911.089844,3976610048
08-04-2018,7020,138374,361859,202421,3.51106E+12,2.83E+19,0.505,3112606375,1.066,0.131,8.944,37030,382.685,330211,18.975,1.035,6919.97998,7111.560059,6919.97998,7023.52002,7023.52002,3652499968
09-04-2018,6918,176416,618370,258573,3.51106E+12,2.83E+19,0.454,5146407671,0.879,0.141,9.796,47347,499.715,439488,18.928,1.207,7044.319824,7178.109863,6661.990234,6770.72998,6770.72998,4894060032
10-04-2018,6805,186251,582899,276907,3.51106E+12,2.64E+19,0.535,4697862483,0.84,0.136,8.78,34349,498.909,459720,18.926,1.11,6795.439941,6872.410156,6704.149902,6834.759766,6834.759766,4272750080
11-04-2018,6912,183087,533398,270337,3.51106E+12,2.86E+19,0.492,4803928844,0.859,0.134,8.944,37997,521.098,448320,19.012,1.119,6843.470215,6968.319824,6817.589844,6968.319824,6968.319824,4641889792
12-04-2018,7355,210725,687889,299879,3.51106E+12,2.79E+19,0.517,6399715863,1.246,0.313,9.351,74504,567.172,504382,19.04,1.823,6955.379883,7899.22998,6806.509766,7889.25,7889.25,8906250240
13-04-2018,8008,217117,599442,333113,3.51106E+12,2.77E+19,0.608,6737109397,1.341,0.415,8.727,45932,543.816,530298,19.058,1.734,7901.089844,8183.959961,7758.930176,7895.959961,7895.959961,7764460032
14-04-2018,8025,161706,687813,244735,3.79619E+12,3.03E+19,0.46,3559279232,1.179,0.308,10.511,34312,448.536,409997,19.064,1.37,7874.669922,8140.709961,7846,7986.240234,7986.240234,5191430144
15-04-2018,8241,173868,724206,269983,3.83932E+12,2.76E+19,0.615,4243813117,1.152,0.251,8.834,35502,470.289,462054,19.058,1.18,7999.330078,8338.419922,7999.330078,8329.110352,8329.110352,5244480000
16-04-2018,8104,195965,742922,290607,3.83932E+12,2.88E+19,0.503,8278794756,1.064,0.181,10.213,56247,551.331,516625,18.978,1.44,8337.570313,8371.150391,7925.72998,8058.669922,8058.669922,5631309824
17-04-2018,8075,201658,616977,302472,3.83932E+12,2.91E+19,0.568,6990022334,1.047,0.157,8.889,47580,534.091,516858,18.958,1.275,8071.660156,8285.959961,7881.720215,7902.089844,7902.089844,6900879872
18-04-2018,8085,200580,556115,310360,3.83932E+12,3.05E+19,0.536,7020070323,1.02,0.151,9,44889,527.226,483004,18.93,1.251,7944.430176,8197.799805,7886.009766,8163.419922,8163.419922,6529909760
19-04-2018,8242,213345,520125,337332,3.83932E+12,3.21E+19,0.579,8060162890,1.069,0.153,8.09,50822,561.15,512770,19.091,1.229,8159.27002,8298.69043,8138.779785,8294.30957,8294.30957,7063209984
20-04-2018,8464,207640,675144,340884,3.83932E+12,3.21E+19,0.459,8742464048,1.183,0.172,10.511,62102,566.932,554891,19.022,1.668,8286.879883,8880.230469,8244.540039,8845.830078,8845.830078,8438110208
21-04-2018,8820,193816,629873,294358,3.83932E+12,2.74E+19,0.649,5389679736,1.293,0.199,9.057,41560,474.105,509176,19.033,1.41,8848.790039,8997.570313,8652.150391,8895.580078,8895.580078,7548550144
22-04-2018,8913,171710,455612,261505,3.83932E+12,3.07E+19,0.586,4996867375,1.128,0.173,9,40411,446.971,426135,19.027,1.076,8925.05957,9001.639648,8779.610352,8802.459961,8802.459961,6629899776
23-04-2018,8925,226200,630214,331041,3.83932E+12,3.01E+19,0.576,6695440726,1.15,0.161,9.412,43214,440.845,541616,19.004,1.501,8794.389648,8958.549805,8788.80957,8930.879883,8930.879883,6925190144
24-04-2018,9325,254334,802056,367809,3.83932E+12,2.92E+19,0.656,9018814336,2.398,0.653,9.057,64878,560.034,641229,19.139,3.188,8934.339844,9732.610352,8927.830078,9697.5,9697.5,10678800384
25-04-2018,9231,213032,887093,323457,3.83932E+12,2.76E+19,0.544,9171737839,3.975,1.604,11.707,85542,728.921,571921,19.327,5.633,9701.030273,9745.320313,8799.839844,8845.740234,8845.740234,11083100160
26-04-2018,8894,216591,734112,328935,3.83932E+12,2.57E+19,0.632,6581535538,2.776,1.348,10.213,43744,526.049,557031,19.347,3.695,8867.320313,9281.509766,8727.089844,9281.509766,9281.509766,8970559488
27-04-2018,9228,210977,811835,339430,3.94356E+12,2.60E+19,0.65,6778421889,2.433,1.006,10.141,67095,530.428,559842,19.316,3.041,9290.629883,9375.469727,8987.049805,8987.049805,8987.049805,7566289920
28-04-2018,9249,203553,713027,300783,4.02206E+12,2.65E+19,0.573,7813443519,1.906,0.823,11.25,83285,358.775,474656,19.223,2.556,8939.269531,9412.089844,8931.990234,9348.480469,9348.480469,7805479936
29-04-2018,9365,180640,520760,282875,4.02206E+12,3.10E+19,0.606,7156073173,1.809,0.433,9.114,83662,479.464,435659,19.231,1.737,9346.410156,9531.490234,9193.709961,9419.080078,9419.080078,8853000192
30-04-2018,9304,214952,615747,330033,4.02206E+12,2.96E+19,0.62,7203353197,1.589,0.257,9.29,52602,552.045,527515,19.246,1.861,9426.110352,9477.139648,9166.80957,9240.549805,9240.549805,8673920000
01-05-2018,9004,199801,557445,325491,4.02206E+12,3.17E+19,0.571,5324993104,1.431,0.272,9.114,46114,510.358,528581,19.245,1.584,9251.469727,9255.879883,8891.049805,9119.009766,9119.009766,7713019904
02-05-2018,9128,212156,701147,321446,4.02206E+12,3.04E+19,0.537,5970218384,1.673,0.326,10.286,46265,546.534,541450,19.217,2.175,9104.599609,9256.519531,9015.139648,9235.919922,9235.919922,7558159872
03-05-2018,9387,228370,733131,347085,4.02206E+12,2.96E+19,0.61,7135807660,1.62,0.361,9.536,55608,565.903,541585,19.23,2.046,9233.969727,9798.330078,9188.150391,9743.860352,9743.860352,10207299584
04-05-2018,9670,218931,822574,346532,4.02206E+12,2.96E+19,0.577,7884383738,1.739,0.391,10.435,59046,584.702,587468,19.216,2.233,9695.5,9779.200195,9585.959961,9700.759766,9700.759766,8217829888
05-05-2018,9844,202542,611823,306916,4.02206E+12,2.83E+19,0.712,5878087882,1.564,0.331,8.944,51478,442.265,525970,19.202,1.575,9700.280273,9964.5,9695.120117,9858.150391,9858.150391,7651939840
06-05-2018,9658,171624,630599,263695,4.02206E+12,3.14E+19,0.536,5447464002,1.76,0.29,10.511,61499,427.838,443930,19.196,1.795,9845.30957,9940.139648,9465.25,9654.799805,9654.799805,7222280192
07-05-2018,9367,204913,723610,310146,4.02206E+12,2.79E+19,0.643,6632709426,1.641,0.405,9.6,62835,489.546,523934,19.213,1.88,9645.669922,9665.849609,9231.530273,9373.009766,9373.009766,7394019840
08-05-2018,9282,217671,782106,332058,4.02206E+12,2.87E+19,0.574,6504738966,1.462,0.42,10.36,44941,477.188,561725,19.197,1.937,9380.870117,9462.75,9127.769531,9234.820313,9234.820313,7415869952
09-05-2018,9210,206419,620067,317641,4.02206E+12,3.06E+19,0.61,6455686546,1.362,0.312,9,47300,487.329,512648,19.157,1.505,9223.730469,9374.759766,9031.620117,9325.179688,9325.179688,7226890240
10-05-2018,9288,208807,617854,323452,4.02206E+12,3.24E+19,0.559,6909954272,1.188,0.269,9.351,53516,491.78,518864,19.11,1.37,9325.959961,9396.040039,9040.519531,9043.94043,9043.94043,6906699776
11-05-2018,8725,213497,838274,350948,4.13812E+12,2.72E+19,0.522,8243192700,1.578,0.411,11.339,53404,614.938,479834,19.115,2.376,9052.959961,9052.959961,8394.459961,8441.490234,8441.490234,8488520192
12-05-2018,8438,181889,521640,299097,4.14388E+12,3.07E+19,0.574,5048604031,1.317,0.339,8.727,46465,390.922,506943,19.115,1.359,8441.44043,8664.860352,8223.5,8504.889648,8504.889648,6821380096
13-05-2018,8566,158646,471471,252832,4.14388E+12,3.32E+19,0.484,3927177470,1.26,0.287,9.73,44831,471.117,355156,19.117,1.247,8515.490234,8773.549805,8395.120117,8723.94043,8723.94043,5866379776
14-05-2018,8595,209565,725577,324113,4.14388E+12,2.68E+19,0.541,7665702617,1.446,0.425,10.909,52224,544.796,530706,19.059,2.093,8713.099609,8881.120117,8367.969727,8716.790039,8716.790039,7364149760
15-05-2018,8652,214633,640992,332794,4.14388E+12,3.07E+19,0.525,5722270483,1.525,0.526,9.863,42938,544.33,525512,19.03,2.032,8705.19043,8836.19043,8456.450195,8510.379883,8510.379883,6705710080
16-05-2018,8291,208284,501526,318685,4.14388E+12,3.32E+19,0.566,6249684446,1.288,0.379,8.045,45788,482.376,513409,18.959,1.427,8504.410156,8508.429688,8175.490234,8368.830078,8368.830078,6760220160
17-05-2018,8297,192551,719166,297192,4.14388E+12,3.42E+19,0.413,6279155018,2.329,0.502,10.909,45239,548.86,518713,18.991,3.174,8370.049805,8445.540039,8054.120117,8094.319824,8094.319824,5862530048
18-05-2018,8115,211348,696083,345068,4.14388E+12,2.69E+19,0.58,6225385948,2.693,1.169,9.73,43048,500.629,604525,19.108,3.655,8091.830078,8274.120117,7974.819824,8250.969727,8250.969727,5764190208
19-05-2018,8266,173120,478420,264757,4.14388E+12,3.09E+19,0.524,3578390075,1.5,0.321,9.351,35778,422.93,423103,19.073,1.608,8255.730469,8372.05957,8183.350098,8247.179688,8247.179688,4712399872
20-05-2018,8378,158519,457227,253673,4.14388E+12,3.22E+19,0.475,3775503867,1.321,0.172,10,38641,501.435,384590,19.068,1.371,8246.990234,8562.410156,8205.240234,8513.25,8513.25,5191059968
21-05-2018,8476,202490,628185,307425,4.14388E+12,2.94E+19,0.574,4782127551,1.31,0.174,9.172,34936,505.096,503074,19.067,1.571,8522.330078,8557.519531,8365.120117,8418.990234,8418.990234,5154990080
22-05-2018,8261,203186,566484,306102,4.14388E+12,3.45E+19,0.458,4604089622,1.078,0.212,9.536,37573,474.641,476934,19.085,1.387,8419.870117,8423.25,8004.580078,8041.779785,8041.779785,5137010176
23-05-2018,7816,223034,611034,336212,4.14388E+12,2.99E+19,0.537,5409055340,1.08,0.182,8.889,37727,537.134,536633,19.092,1.5,8037.080078,8054.660156,7507.879883,7557.819824,7557.819824,6491120128
24-05-2018,7551,206682,595602,308952,4.21914E+12,3.30E+19,0.415,5290749770,1.087,0.157,10.07,43628,529.322,479362,19.093,1.638,7561.120117,7738.600098,7331.140137,7587.339844,7587.339844,6049220096
25-05-2018,7507,196005,505600,314824,4.30695E+12,3.50E+19,0.478,4370983330,1.163,0.212,8.182,36439,466.547,515553,19.136,1.363,7592.299805,7659.140137,7392.649902,7480.140137,7480.140137,4867829760
26-05-2018,7517,158621,396972,246235,4.30695E+12,3.48E+19,0.443,3221474656,1.067,0.149,8.889,28742,424.872,396709,19.122,1.101,7486.47998,7595.160156,7349.120117,7355.879883,7355.879883,4051539968
27-05-2018,7346,144140,367679,232294,4.30695E+12,3.57E+19,0.425,4137725139,0.992,0.113,8.78,40856,399.307,362610,19.08,0.942,7362.080078,7381.740234,7270.959961,7368.220215,7368.220215,4056519936
28-05-2018,7274,188907,580565,281734,4.30695E+12,3.44E+19,0.419,7468417025,1.121,0.149,9.231,50553,497.523,482512,19.059,1.473,7371.310059,7419.049805,7100.890137,7135.990234,7135.990234,5040600064
29-05-2018,7311,204630,676449,302240,4.30695E+12,3.26E+19,0.396,7043325913,1.023,0.178,10.36,45680,522.775,482316,19.185,1.623,7129.459961,7526.419922,7090.680176,7472.589844,7472.589844,5662660096
30-05-2018,7454,203903,515774,305672,4.30695E+12,3.24E+19,0.505,7365108084,0.828,0.178,8.276,46352,483.03,503582,19.075,1.032,7469.72998,7573.77002,7313.600098,7406.52002,7406.52002,4922540032
31-05-2018,7517,209356,553455,311574,4.30695E+12,3.69E+19,0.437,7577796483,0.777,0.155,8.471,49374,458.287,513406,19.056,1.01,7406.149902,7608.899902,7361.129883,7494.169922,7494.169922,5127130112
01-06-2018,7501,205315,588453,358172,4.30695E+12,3.60E+19,0.437,6244177437,0.744,0.15,8.675,44134,443.233,605820,19.054,0.973,7500.700195,7604.72998,7407.339844,7541.450195,7541.450195,4921460224
02-06-2018,7615,174345,503723,262542,4.30695E+12,3.60E+19,0.405,4222840146,0.711,0.115,9.474,41076,399.819,424940,19.047,0.85,7536.720215,7695.830078,7497.259766,7643.450195,7643.450195,4939299840
03-06-2018,7706,163280,672304,250918,4.30695E+12,3.38E+19,0.469,4537622844,0.722,0.104,8.834,44065,397.742,443036,19.02,0.746,7632.089844,7754.890137,7613.040039,7720.25,7720.25,4851760128
04-06-2018,7594,209733,933077,309209,4.30695E+12,3.58E+19,0.49,7851327880,0.756,0.106,7.869,54997,477.511,585747,19.012,0.905,7722.529785,7753.819824,7474.040039,7514.470215,7514.470215,4993169920
05-06-2018,7513,212726,725406,313199,4.41559E+12,4.22E+19,0.393,5878358523,0.654,0.115,8.229,43401,443.211,544305,19.005,0.841,7500.899902,7643.22998,7397,7633.759766,7633.759766,4961739776
06-06-2018,7619,206270,850900,306657,4.9407E+12,3.82E+19,0.37,5101653196,0.719,0.154,9.796,41989,405.809,509100,18.992,1.049,7625.970215,7680.430176,7502.009766,7653.97998,7653.97998,4692259840
07-06-2018,7708,207484,941450,298396,4.9407E+12,3.45E+19,0.404,5906991737,0.768,0.174,10.07,44732,403.249,528720,18.985,1.144,7650.819824,7741.27002,7650.819824,7678.240234,7678.240234,4485799936
08-06-2018,7650,200234,752551,322562,4.9407E+12,3.69E+19,0.378,7173456874,0.684,0.139,9.931,54972,390.864,544739,18.98,0.981,7685.140137,7698.189941,7558.399902,7624.919922,7624.919922,4227579904
09-06-2018,7653,171163,513263,257158,4.9407E+12,3.57E+19,0.387,4310290441,0.836,0.104,10.07,39018,376.229,403622,18.958,1.037,7632.52002,7683.580078,7531.97998,7531.97998,7531.97998,3845220096
10-06-2018,7150,179682,595312,268821,4.9407E+12,3.26E+19,0.352,6867968307,0.665,0.108,11.339,55801,427.218,412643,18.965,1.042,7499.549805,7499.549805,6709.069824,6786.02002,6786.02002,5804839936
11-06-2018,6767,213056,642270,305167,4.9407E+12,3.35E+19,0.359,6907860339,0.784,0.153,10.286,53563,469.873,472045,18.965,1.391,6799.290039,6910.180176,6706.629883,6906.919922,6906.919922,4745269760
12-06-2018,6775,214450,877130,305169,4.9407E+12,3.53E+19,0.353,6369170114,0.692,0.138,9.931,44465,428.355,501890,18.957,1.195,6905.819824,6907.959961,6542.080078,6582.359863,6582.359863,4654380032
13-06-2018,6459,211686,750706,310270,4.9407E+12,3.55E+19,0.332,5989997239,1.142,0.292,10.07,57259,453.626,487819,19.033,2.052,6596.879883,6631.660156,6285.629883,6349.899902,6349.899902,5052349952
14-06-2018,6515,209876,580322,300055,4.9407E+12,3.71E+19,0.34,6056241415,0.87,0.295,9.412,57252,508.236,481663,19.028,1.445,6342.75,6707.140137,6334.459961,6675.350098,6675.350098,5138710016
15-06-2018,6567,205708,661877,319708,4.9407E+12,3.53E+19,0.36,4702253072,0.74,0.23,9.412,55126,390.616,543281,19.041,1.199,6674.080078,6681.080078,6433.870117,6456.580078,6456.580078,3955389952
16-06-2018,6482,158924,381750,236918,4.9407E+12,4.02E+19,0.337,2262028779,0.671,0.122,8.675,33377,343.349,368496,19.038,0.787,6455.450195,6592.490234,6402.290039,6550.160156,6550.160156,3194170112
17-06-2018,6534,144751,398541,221941,4.9407E+12,4.13E+19,0.314,2398835321,1.06,0.095,9.172,30119,316.635,365433,19.057,1.184,6545.529785,6589.109863,6499.27002,6499.27002,6499.27002,3104019968
18-06-2018,6543,196141,508974,293509,4.9407E+12,3.83E+19,0.353,3368337082,0.585,0.0887,8.78,35327,382.013,460925,19.111,0.848,6510.069824,6781.140137,6446.680176,6734.819824,6734.819824,4039200000
19-06-2018,6737,191650,758568,284587,5.02455E+12,3.94E+19,0.346,3534725632,2.946,0.173,9.29,51701,427.617,476956,19.134,4.149,6742.390137,6822.5,6709.919922,6769.939941,6769.939941,4057029888
20-06-2018,6698,198734,938352,292501,5.0775E+12,3.85E+19,0.373,3532045967,6.852,2.103,9.29,38980,465.471,448248,19.15,9.503,6770.759766,6821.560059,6611.879883,6776.549805,6776.549805,3888640000
21-06-2018,6755,197943,491396,288655,5.0775E+12,4.29E+19,0.346,3714939463,2.509,1.439,8.471,31473,396.761,471467,19.156,3.347,6780.089844,6810.939941,6715.169922,6729.740234,6729.740234,3529129984
22-06-2018,6382,203993,629705,313575,5.0775E+12,4.02E+19,0.311,4530157801,2.157,1.066,9.536,58342,494.204,500238,19.171,3.526,6737.879883,6747.080078,6006.600098,6083.689941,6083.689941,5079810048
23-06-2018,6146,163135,438579,253172,5.0775E+12,3.73E+19,0.335,2514219893,1.203,0.245,9,53833,368.154,398856,19.175,1.573,6090.100098,6224.819824,6071.810059,6162.47998,6162.47998,3431360000
24-06-2018,6044,157851,387458,238618,5.0775E+12,4.49E+19,0.292,2976491517,1.035,0.0979,8.421,34390,395.842,387188,19.207,1.25,6164.279785,6223.779785,5826.410156,6173.22998,6173.22998,4566909952
25-06-2018,6225,200016,791194,288105,5.0775E+12,4.12E+19,0.302,3826464203,1.079,0.13,9.172,40205,430.172,490014,19.207,1.738,6171.970215,6327.370117,6119.680176,6249.180176,6249.180176,5500810240
26-06-2018,6233,195258,931120,281619,5.0775E+12,3.73E+19,0.31,3222717290,1.032,0.117,9.863,28013,408.929,504682,19.212,1.743,6253.549805,6290.160156,6093.669922,6093.669922,6093.669922,3279759872
27-06-2018,6128,187980,926342,279473,5.0775E+12,3.60E+19,0.263,3987020914,1.047,0.169,12,32258,428.27,480521,19.209,2.085,6084.399902,6180,6052.850098,6157.129883,6157.129883,3296219904
28-06-2018,6120,187467,561689,278808,5.0775E+12,3.47E+19,0.351,3287855820,0.887,0.124,9.172,29737,408.109,452170,19.205,1.366,6153.160156,6170.410156,5873.049805,5903.439941,5903.439941,3467800064
29-06-2018,5935,197730,589825,312160,5.0775E+12,3.66E+19,0.311,3122917243,0.823,0.0897,9.536,32391,451.64,493797,19.202,1.433,5898.129883,6261.660156,5835.75,6218.299805,6218.299805,3966230016
30-06-2018,6382,180924,841851,259649,5.0775E+12,3.73E+19,0.306,2743405014,0.833,0.0965,10.213,25979,414.211,482606,19.237,1.323,6214.220215,6465.509766,6214.220215,6404,6404,4543860224
01-07-2018,6388,156100,586864,233818,5.0775E+12,3.72E+19,0.318,3239238861,0.687,0.0866,9.796,35071,339.476,400753,19.238,0.906,6411.680176,6432.850098,6289.290039,6385.819824,6385.819824,4788259840
02-07-2018,6479,199153,826901,297658,5.17289E+12,3.86E+19,0.3,4053046057,0.764,0.112,10.213,32411,431.609,537562,19.253,1.316,6380.379883,6683.859863,6305.700195,6614.180176,6614.180176,4396930048
03-07-2018,6614,216631,936148,316366,5.36368E+12,3.32E+19,0.294,4513332129,0.852,0.149,12.414,32398,515.984,562946,19.222,1.889,6596.660156,6671.370117,6447.75,6529.589844,6529.589844,4672309760
04-07-2018,6592,206654,779920,302945,5.36368E+12,3.43E+19,0.326,3565686198,0.687,0.123,10.746,28333,372.589,530349,19.154,1.271,6550.870117,6771.919922,6450.459961,6597.549805,6597.549805,4176689920
05-07-2018,6602,199463,637426,292697,5.36368E+12,3.50E+19,0.327,3871407229,0.654,0.112,10.511,34119,369.095,450145,19.166,1.142,6599.709961,6749.540039,6546.649902,6639.140137,6639.140137,4999240192
06-07-2018,6569,200833,554946,345926,5.36368E+12,4.01E+19,0.331,3903214930,0.71,0.0993,9,31607,360.964,564683,19.144,1.074,6638.689941,6700.939941,6533.549805,6673.5,6673.5,4313959936
07-07-2018,6611,170004,434984,247309,5.36368E+12,4.25E+19,0.306,2366746471,0.644,0.0896,9.231,23672,306.296,394186,19.149,0.843,6668.709961,6863.990234,6579.240234,6856.930176,6856.930176,3961080064
08-07-2018,6759,155527,480685,236917,5.36368E+12,4.08E+19,0.33,3118937620,0.68,0.0872,9.114,32551,337.683,392740,19.011,0.787,6857.799805,6885.910156,6747.97998,6773.879883,6773.879883,3386210048
09-07-2018,6739,206410,909438,298534,5.36368E+12,3.94E+19,0.294,3532641203,0.651,0.108,10.588,34185,400.114,521148,19.017,1.159,6775.080078,6838.680176,6724.339844,6741.75,6741.75,3718129920
